nome_touro,registro,ano_nasc,var_mocha,pelagem,categoria,criador_codigo,fornecedor_semen_cod,reb_desm,nf_desm,pn_dep,pn_acuracia,pn_percentil,gnd_direto_dep,gnd_direto_acuracia,gnd_direto_percentil,gnd_materno_dep,gnd_materno_acuracia,gnd_materno_percentil,netos,conformacao_desm_dep,conformacao_desm_percentil,precocidade_desm_dep,precocidade_desm_percentil,musculatura_desm_dep,musculatura_desm_percentil,tamanho_desm_dep,tamanho_desm_percentil,pelame_desm_dep,pelame_desm_percentil,indice_desmama,indice_desmama_percentil,reb_sobreano,nf_sobreano,gds_dep,gds_acuracia,gds_percentil,gns_dep,gns_percentil,conformacao_sobr_dep,conformacao_sobr_percentil,precocidade_sobr_dep,precocidade_sobr_percentil,musculatura_sobr_dep,musculatura_sobr_percentil,tamanho_sobr_dep,tamanho_sobr_percentil,pelame_sobr_dep,pelame_sobr_percentil,perimetro_escrotal_dep,perimetro_escrotal_acuracia,perimetro_escrotal_percentil,indice_final,indice_final_percentil
CIA.AZUL 3650 CIA 0474 PANDEIRO,198712,2016,,V,PO,8538,,1,21,"-0,53","0,52",12,"0,57","0,50",82,"-1,97","0,21",93,12,"0,02",83,"0,01",84,"0,06",74,"-0,10",94,"-0,00",59,,84,1,13,"5,14","0,38",33,"5,71",61,"0,12",61,"0,12",52,"0,22",31,"0,00",75,"0,00",60,"0,22","0,42",62,"7,32",66
CONNEALY COMRADE 1385,IA1432,2011,,P,IA,4568,M,9,131,"-0,86","0,68",6,"4,47","0,69",47,"-0,12","0,26",62,53,"0,14",50,"0,23",23,"0,16",39,"-0,03",84,"-0,04",43,,48,8,104,"0,30","0,56",79,"4,77",66,"0,09",69,"0,22",22,"0,12",60,"-0,08",91,"-0,07",36,"0,24","0,66",61,"7,29",67
SANTA AUGUSTA 1008 ROY ROGERS,347942,2011,,V,PC,16076,,2,32,"0,09","0,47",41,"4,33","0,45",50,"-1,37","0,17",87,34,"0,05",77,"0,03",78,"0,10",61,"0,02",71,"0,08",89,,59,2,17,"1,98","0,32",64,"6,30",58,"0,04",82,"-0,02",87,"0,12",61,"-0,02",79,"0,10",89,"0,47","0,28",43,"7,22",67
REDBAR NET WORTH F427 MATRIX,209475,2016,,P,PO,9271,,1,30,"-0,89","0,57",5,"3,08","0,55",62,"0,83","0,24",41,7,"0,21",27,"0,25",17,"0,22",22,"-0,00",77,"-0,06",33,,52,1,29,"-0,47","0,46",83,"2,61",76,"0,18",41,"0,18",31,"0,22",29,"-0,02",80,"-0,05",41,"0,07","0,52",72,"7,22",67
QUIRI T0217,409454,2015,,P,PC,92,,2,33,"0,48","0,43",64,"-1,83","0,50",93,"1,79","0,17",21,10,"0,11",62,"0,07",69,"0,17",38,"-0,09",93,"0,02",70,,89,1,26,"3,75","0,39",46,"1,92",79,"0,16",50,"0,14",43,"0,27",18,"-0,03",81,"-0,01",55,"0,94","0,48",14,"7,21",67
QUIRI S094P,190524,2014,,V,PO,92,,1,95,"-0,26","0,66",21,"1,37","0,65",77,"1,43","0,15",28,19,"0,15",48,"0,12",51,"0,16",39,"-0,03",83,"0,02",67,,70,1,62,"1,46","0,48",69,"2,83",75,"0,16",49,"0,12",50,"0,21",32,"-0,03",83,"0,01",63,"0,44","0,56",45,"7,21",67
TRÊS LAGOAS TE146,184230,2014,,P,PO,18898,,1,21,"0,23","0,41",50,"1,41","0,47",77,,,,,"0,08",70,"0,03",78,"0,04",79,"0,01",73,"0,02",70,,75,1,13,"3,12","0,36",52,"4,54",67,"0,10",68,"0,07",68,"0,05",79,"0,10",48,"0,02",68,"0,47","0,41",43,"7,14",67
GAP 4591,168584,2013,,V,PO,2555,,2,138,"0,63","0,74",73,"5,96","0,72",33,"-1,21","0,41",84,75,"0,20",30,"0,20",28,"0,17",36,,,"0,07",86,,32,2,97,"-2,59","0,60",94,"3,36",72,"0,14",54,"0,08",63,"0,18",42,,,"0,07",83,"0,20","0,62",63,"7,13",67
FAS FORTE 565,191091,2015,,P,PO,17720,,1,26,"2,40","0,40",99,"4,56","0,39",46,,,,,"0,14",51,"0,01",83,"0,09",63,"0,15",32,"-0,07",31,,48,1,13,"-0,60","0,29",84,"3,96",70,"0,16",50,"0,01",81,"0,09",68,"0,17",31,"-0,06",39,"0,14","0,37",67,"7,08",67
UMBU 3508 STRONGHOLD,221810,2018,,V,PO,99,,1,90,"0,93","0,67",86,"4,23","0,64",51,,,,,"0,16",44,"0,26",16,"0,12",56,"0,16",30,"-0,03",49,,48,1,33,"0,05","0,44",80,"4,28",68,"0,09",68,"0,17",34,"0,11",63,"0,09",50,"-0,00",58,"0,23","0,49",61,"7,02",68
TRADIÇÃO 2013,372374,2013,,P,PC,3638,,1,80,"0,46","0,63",63,"5,17","0,63",41,"-0,96","0,38",81,53,"0,09",68,"0,18",34,"0,20",28,"0,11",43,"-0,04",44,,49,1,75,"0,98","0,55",73,"6,16",59,"0,06",75,"0,17",34,"0,21",32,"0,05",62,"-0,03",48,"0,05","0,50",73,"6,98",68
GAP M157/15,393336,2015,,P,PC,2555,,1,94,"-0,35","0,69",17,"1,08","0,67",79,"-0,38","0,34",72,45,"0,14",51,"0,18",34,"0,10",63,,,"0,03",73,,72,1,68,"3,17","0,54",52,"4,25",68,"0,13",57,"0,13",48,"0,10",65,,,"-0,00",58,"-0,11","0,61",82,"6,96",68
HART ROLL CALL 7086,IA2141,2017,,P,IA,22829,,3,49,"-0,31","0,52",19,"4,02","0,53",53,,,,,"0,02",83,"0,00",84,"-0,02",89,"0,12",42,"-0,16",9,,65,3,41,"3,97","0,39",43,"7,99",49,"-0,04",92,"-0,09",96,"-0,07",96,"0,08",51,"-0,18",8,"0,28","0,44",57,"6,96",68
RECONQUISTA 1738 REDOBRADO PUC G. CANYON,144236,2010,,V,PO,155,,2,46,"0,56","0,44",68,"-0,69","0,47",89,"0,39","0,35",51,4,"0,11",62,"-0,02",88,"0,09",66,"0,06",59,"0,05",79,,84,2,41,"3,55","0,43",48,"2,86",75,"0,14",54,"0,01",81,"0,13",57,"0,09",48,"0,04",73,"0,55","0,44",36,"6,93",68
BRAVE 2108 TELLECHEA,160131,2012,,P,PO,18551,,1,27,"0,11","0,52",42,"1,05","0,52",79,"0,72","0,21",43,21,"0,31",8,"0,40",2,"0,33",5,"0,03",68,"-0,17",7,,55,1,20,"-2,97","0,40",95,"-1,92",90,"0,30",13,"0,31",10,"0,33",9,"-0,03",83,"-0,12",19,"0,45","0,42",44,"6,93",68
CEHDROS HECTOR CACIQUE H01P,207798,2017,,P,PO,17029,,1,38,"0,96","0,54",87,"0,52","0,53",83,,,,,"0,15",45,"0,16",39,"0,10",62,"0,05",63,"-0,01",55,,74,1,20,"1,59","0,44",67,"2,11",78,"0,15",50,"0,15",40,"0,14",55,"0,06",59,"-0,02",53,"0,58","0,49",34,"6,91",68
Performance Qualidade de carne Adaptação SAV HARVESTOR 0338 HARVESTOR,IA1528,2010,,P,IA,16783,,12,158,"1,01","0,70",89,"3,11","0,72",62,"0,97","0,30",38,47,"0,11",62,"-0,08",95,"0,10",62,"0,09",50,"0,05",78,,62,9,124,"1,25","0,61",71,"4,35",68,"0,04",81,"-0,06",93,"0,06",76,"0,01",74,"0,07",81,"0,73","0,69",24,"6,90",68
JF PIRATINIZINHO 194 TANQUE,390358,2015,,V,PC,18778,,1,37,"2,00","0,55",99,"3,93","0,52",54,"-3,39","0,19",99,19,"0,14",50,"0,07",69,"0,18",33,"0,12",41,"0,21",99,,53,1,28,"0,24","0,40",79,"4,17",69,"0,17",45,"0,09",62,"0,23",26,"0,14",37,"0,20",99,"-0,17","0,44",85,"6,89",68
LEACHMAN LADIES MAN 1144B,75929,1992,,V,PO,6315,,47,654,"0,16","0,81",45,"1,24","0,84",78,"1,02","0,67",37,812,"0,02",83,"0,02",81,"-0,02",89,"0,07",57,"-0,06",33,,80,43,465,"4,45","0,77",39,"5,68",62,"0,02",85,"0,05",73,"-0,05",93,"0,05",62,"-0,08",31,"0,72","0,76",25,"6,89",68
HXC JACKHAMMER 8800U,IA1229,2008,,V,IA,23805,,3,39,"-0,10","0,51",29,"3,59","0,52",57,"-1,51","0,09",89,17,"0,03",81,"0,16",39,"0,09",64,"0,02",70,"0,06",83,,66,3,29,"4,74","0,36",37,"8,33",47,"0,05",78,"0,13",46,"0,15",51,"0,06",59,"0,05",78,"-0,64","0,32",97,"6,83",68
GAP 5085,178561,2014,,V,PO,2555,,2,29,"1,74","0,55",98,"1,66","0,52",75,"-0,10","0,20",62,13,"0,04",79,"0,23",22,"0,14",48,,,"-0,08",28,,76,2,18,"4,02","0,38",43,"5,69",62,"0,04",80,"0,26",16,"0,18",41,,,"0,00",61,"0,43","0,43",46,"6,83",69
CMC TAINÁ DO CEDRO C5TE ZORZAL,162880,2012,,P,PO,17029,,2,64,"0,13","0,59",44,"3,54","0,58",58,"-0,92","0,25",81,33,"0,05",78,"0,22",25,"0,18",34,"-0,04",87,"-0,07",32,,65,2,54,"3,68","0,45",46,"7,23",54,"0,04",82,"0,21",25,"0,21",33,"-0,09",93,"-0,06",37,"-0,16","0,49",84,"6,79",69
QUIRÍ Q051 IDEAL,372531,2012,,P,PC,92,P,7,159,"0,27","0,71",52,"4,95","0,72",43,"0,98","0,32",38,70,"0,25",17,"0,18",33,"0,24",16,"0,15",34,"0,06",81,,33,6,107,"-4,03","0,58",97,"0,92",83,"0,16",50,"0,11",55,"0,15",52,"0,06",60,"0,05",78,"0,66","0,65",28,"6,77",69
SANTA EULÁLIA NET WORTH TE1354,204164,2016,,P,PO,95,,1,23,"-0,18","0,51",25,"1,44","0,50",76,"-0,13","0,22",63,3,"0,07",72,"0,06",70,"0,03",80,"-0,04",86,,,,75,1,22,"3,06","0,41",53,"4,50",67,"0,12",62,"0,06",70,"0,09",69,"-0,01",78,"-0,01",55,"0,27","0,47",58,"6,74",69
BASCO PAGARÉ 1419,221051,2018,,P,PO,4074,,1,28,"0,42","0,42",60,"3,64","0,52",57,,,,,"0,18",37,"0,12",50,"0,19",30,"0,14",35,"-0,02",51,,50,1,18,"-1,23","0,40",88,"2,40",77,"0,13",57,"0,04",75,"0,17",45,"0,10",47,"-0,02",53,"0,51","0,45",40,"6,70",69
GAP 5409,189084,2015,,P,PO,2555,,1,23,"-0,10","0,52",29,"4,48","0,50",47,"-0,16","0,16",63,5,"0,09",67,"0,23",22,"0,22",22,"0,00",76,"0,07",86,,54,1,10,"0,36","0,36",78,"4,84",66,"0,04",80,"0,14",42,"0,12",58,"-0,05",85,"0,11",90,"0,60","0,43",32,"6,66",69
RECONQUISTA MG 622 REDOBRADO CANDOMBE,221412,2018,,P,PO,17573,,1,20,"0,33","0,56",55,"0,86","0,57",80,,,,,"0,12",57,"0,08",65,"0,15",45,"0,09",51,"-0,04",43,,74,,0,"2,21","0,54",62,"3,08",74,"0,15",51,"0,11",55,"0,19",40,"0,11",45,"-0,05",43,"0,28","0,56",57,"6,64",69
TRES MARIAS 9989 ZORZALIT 8958 TE ZORZALITO,IA1841,2013,,P,IA,5150,K,28,326,"0,18","0,79",46,"2,65","0,78",66,"-4,53","0,35",99,71,"0,17",39,"0,23",23,"0,22",23,"-0,01",80,"0,09",91,,58,22,242,"0,89","0,66",74,"3,54",71,"0,13",59,"0,08",64,"0,14",55,"-0,03",83,"0,14",94,"-0,04","0,73",78,"6,63",69
WHITESTONE WIDESPREAD MB,IA603,1995,,P,IA,23805,,23,357,"0,40","0,77",59,"2,49","0,80",67,"0,92","0,60",39,746,"0,07",72,"0,08",63,"0,08",68,"0,05",64,"-0,01",57,,70,22,265,"3,16","0,72",52,"5,65",62,"0,07",73,"0,08",65,"0,06",75,"0,08",52,"-0,06",38,"-0,00","0,76",76,"6,54",69
QUIRI S059P,189468,2014,,V,PO,92,,1,76,"0,71","0,66",76,"1,20","0,63",78,"0,60","0,15",46,16,"0,11",59,"0,13",49,"0,15",42,"0,01",73,"0,00",62,,73,1,48,"1,85","0,44",65,"3,05",74,"0,18",43,"0,20",27,"0,22",29,"0,01",72,"-0,03",50,"0,15","0,47",66,"6,50",69
SANTA SÉRGIA LUQUE PAGARE 3248,183517,2013,,V,PO,19692,,1,32,"0,24","0,49",50,"3,55","0,49",58,"-0,32","0,12",71,11,"0,15",46,"0,11",53,"0,20",28,"0,02",69,"-0,07",31,,55,1,25,"-0,52","0,35",83,"3,02",74,"0,13",59,"0,08",64,"0,19",37,"0,03",66,"-0,08",31,"0,36","0,36",51,"6,48",69
RED SIX MILE SAKIC 832S,IA1124,2006,,V,IA,23805,,39,318,"0,62","0,77",72,"3,72","0,78",56,"0,71","0,43",43,227,"0,19",32,"0,18",35,"0,20",27,"0,06",57,"0,03",72,,48,27,214,"-0,91","0,65",86,"2,80",75,"0,17",46,"0,12",49,"0,19",37,"-0,00",77,"0,04",73,"-0,10","0,69",81,"6,48",70
SAV TEN PERCENT 3085,IA1583,2013,,P,IA,10379,T,6,37,"-0,08","0,54",30,"1,00","0,57",80,"3,20","0,19",5,18,"0,11",61,"-0,12",97,"-0,05",94,"0,09",48,"0,03",71,,74,5,23,"2,25","0,42",62,"3,25",73,"0,13",59,"-0,07",95,"-0,07",95,"0,12",41,"-0,01",55,"0,37","0,44",51,"6,46",70
SOO LINE MOMENTUM 7051,IA1251,2007,,V,IA,23805,,14,196,"0,63","0,70",72,"1,80","0,74",73,"2,04","0,32",17,97,"0,10",65,"-0,01",87,"0,06",75,"0,15",32,"0,14",96,,71,11,125,"0,79","0,59",75,"2,59",76,"0,10",66,"-0,03",90,"0,06",76,"0,17",30,"0,14",95,"0,94","0,64",14,"6,41",70
SÃO XAVIER 2000 LAPACHO,192397,2015,,V,PO,508,,1,55,"-1,23","0,60",3,"3,13","0,60",61,"-1,63","0,18",90,8,"0,05",78,"0,15",42,"0,14",47,"-0,09",94,"-0,01",54,,68,1,43,"4,10","0,46",43,"7,23",54,"0,05",77,"0,12",50,"0,18",43,"-0,05",85,"-0,06",36,"-0,44","0,54",95,"6,41",70
TRÊS MARIAS 4971 MAN EXT TE,74324,1996,,P,PO,5150,,2,244,"-1,97","0,79",1,"1,17","0,77",78,"4,11","0,42",2,160,"-0,03",92,"-0,07",94,"-0,07",96,"0,02",72,"-0,00",59,,86,2,186,"4,98","0,66",35,"6,15",59,"0,06",76,"0,02",80,"-0,05",94,"0,10",48,"0,01",63,"0,39","0,66",49,"6,26",70
BLACK PRINCE/CAMBÁ-PYTÁ 8706 ARGENTINO 2,164830,2010,,P,PO,17491,,1,83,"1,31","0,64",95,"1,22","0,61",78,"1,43","0,12",28,24,"0,15",48,"-0,02",88,"-0,05",94,"0,17",28,"-0,03",48,,71,1,23,"1,42","0,33",69,"2,65",76,"0,13",59,"-0,12",98,"-0,10",98,"0,18",27,"-0,04",44,"0,34","0,20",53,"6,24",70
TRES MARIAS 8189 YESQUERO TE YESQUERO,IA1151,2008,,V,IA,23805,K,31,361,"-0,66","0,80",9,"1,44","0,81",76,"-2,56","0,49",96,243,"0,14",48,"0,05",73,"0,14",47,"0,09",51,"0,14",96,,69,26,260,"1,52","0,71",69,"2,97",74,"0,14",54,"0,04",74,"0,13",57,"0,10",48,"0,13",93,"0,08","0,75",71,"6,18",70
SAV SENSATION 5615,IA1910,2015,,P,IA,22588,,3,20,"0,23","0,47",49,"3,33","0,47",59,"-0,20","0,21",63,2,"0,03",82,"-0,03",90,"-0,05",94,"0,10",46,"-0,04",41,,68,3,18,"2,52","0,39",59,"5,86",60,"0,04",80,"-0,04",90,"-0,07",95,"0,14",37,"-0,03",47,"0,28","0,43",57,"6,17",70
SANTA JOANA DAKOTA 68,193402,2015,,P,PO,15398,,1,40,"1,82","0,48",99,"4,44","0,46",48,"1,17","0,19",34,24,"0,19",35,"0,29",11,"0,19",29,,,"-0,03",48,,44,1,31,"-0,27","0,36",82,"4,18",69,"0,14",57,"0,24",19,"0,21",32,,,"0,03",70,"-0,53","0,41",96,"6,15",71
CONNEALY COURAGE 25L,IA1534,2012,,P,IA,4568,M,24,243,"-0,54","0,77",12,"3,27","0,76",60,"3,06","0,33",6,121,"0,14",52,"0,11",54,"0,17",36,"0,02",71,"-0,07",30,,58,18,189,"0,73","0,63",75,"4,00",69,"0,11",65,"0,11",54,"0,19",38,"-0,06",88,"-0,03",48,"-0,03","0,71",77,"6,11",71
HW 79 GUAPO BARTIRA 20 DE FIELD DAY,140985,2010,,V,PO,8349,,1,84,"-0,00","0,67",34,"3,15","0,65",61,"-1,35","0,27",87,48,"0,10",65,"0,12",50,"0,07",69,"0,16",29,"0,02",70,,62,1,49,"1,04","0,49",73,"4,19",69,"0,10",66,"0,10",57,"0,09",68,"0,13",38,"0,03",71,"0,17","0,52",65,"6,10",71
HW109 HILÁRIO DE TEI21 COVENANT,149801,2011,,V,PO,18650,,1,71,"-0,24","0,64",22,"-0,17","0,62",86,"0,33","0,18",53,32,"0,10",66,"0,01",83,"0,08",67,"-0,04",86,"0,14",96,,82,1,52,"3,99","0,45",43,"3,82",70,"0,12",61,"0,05",73,"0,16",49,"-0,00",76,"0,12",92,"0,02","0,53",75,"6,10",71
GAP 2937 BRIGADIER DISCUTIDO,114934,2006,,P,PO,2555,,3,367,"-0,20","0,83",24,"2,92","0,81",64,"-4,15","0,52",99,259,"0,07",72,"0,07",68,"0,08",67,"0,07",56,"-0,02",51,,67,3,258,"0,70","0,71",76,"3,62",71,"0,11",63,"0,11",54,"0,15",50,"0,07",56,"-0,03",48,"0,53","0,74",38,"6,09",71
PAINEIRAS LUCKY ZORZAL TE5294,136796,2009,,P,PO,14028,,4,192,"0,43","0,67",61,"3,10","0,72",62,"-1,34","0,39",87,117,"0,05",78,"0,01",83,"0,06",75,"0,05",61,"-0,06",33,,68,4,159,"2,77","0,61",56,"5,88",60,"0,06",77,"-0,01",86,"0,06",76,"0,06",59,"-0,06",39,"0,02","0,66",75,"6,04",71
TRES MARIAS 5839 QUEBRACHO TE QUEBRACHO,IA755,1999,,V,IA,23805,K,57,837,"0,70","0,85",76,"0,45","0,86",83,"-3,20","0,70",98,1107,"0,09",68,"0,05",72,"0,16",39,"0,07",56,"0,01",66,,79,50,546,"2,80","0,80",56,"3,24",73,"0,12",63,"0,09",61,"0,22",30,"0,09",49,"-0,00",59,"0,36","0,81",52,"5,97",71
RUBETA 4444 QUEBRANTADOR QUEBRANTADOR,IA1116,2005,,V,IA,23805,K,56,830,"0,96","0,86",87,"1,60","0,86",75,"-3,51","0,61",99,574,"0,21",28,"0,17",37,"0,26",13,"0,05",63,"0,08",88,,62,51,654,"0,01","0,79",80,"1,61",80,"0,18",41,"0,14",45,"0,27",17,"0,01",74,"0,12",92,"-0,09","0,82",81,"5,87",71
SAO DIONISIO 249 QUEBRANTADOR H.HITTER,216451,2017,,P,PO,20442,,1,28,"-0,01","0,35",34,"1,99","0,37",71,,,,,"0,15",45,"-0,04",91,"0,05",76,"0,21",20,,,,65,1,25,"0,43","0,28",77,"2,41",77,"0,17",45,"-0,08",96,"0,07",73,"0,25",16,"0,10",90,"-0,01","0,31",76,"5,86",71
OTTONO B1777 TE HERDEIRO,111950,2005,,V,PO,35,,23,622,"0,90","0,83",85,"4,47","0,84",47,"0,39","0,58",51,417,"0,12",56,"0,16",39,"0,14",48,"0,00",76,"0,13",95,,50,21,476,"-0,15","0,76",81,"4,32",68,"0,12",60,"0,12",52,"0,17",44,"0,03",67,"0,09",88,"-0,24","0,78",88,"5,79",71
TRES MARIAS 9257 FEDERAL TE FEDERAL,IA1459,2011,,P,IA,16982,K,37,463,"0,73","0,81",77,"4,89","0,81",44,"-1,79","0,44",91,208,"0,16",42,"0,06",71,"0,13",51,"0,12",40,"0,16",98,,43,34,344,"-1,56","0,71",90,"3,33",72,"0,12",61,"0,03",76,"0,09",68,"0,09",49,"0,19",98,"0,01","0,77",75,"5,79",71
LAJUANITA EURO 313 TE DON CARLO,216316,2016,,P,PO,23219,R,6,156,"0,75","0,72",78,"3,51","0,71",58,"-0,64","0,15",77,5,"0,15",45,"0,04",75,"0,07",72,"-0,13",96,"0,09",90,,55,5,80,"-0,58","0,52",84,"2,92",75,"0,08",72,"0,03",76,"0,03",82,"-0,13",96,"0,07",83,"0,39","0,60",49,"5,78",72
SANTA EULÁLIA BRILLIANCE 01053,173375,2013,,P,PO,95,,1,34,"-0,00","0,48",34,"5,28","0,46",40,"-1,78","0,22",91,22,"0,14",50,"0,15",42,"0,24",15,"-0,04",86,,,,43,1,34,"-0,93","0,38",86,"4,35",68,"0,09",70,"-0,01",85,"0,19",37,"-0,09",93,,,"-0,19","0,41",86,"5,48",72
ASD 530 BRIGADIER PANDERO PANDERO,116014,2006,,V,PO,15780,,22,408,"-0,48","0,82",13,"1,58","0,81",75,"-2,74","0,53",97,310,"0,06",75,"0,04",76,"0,08",68,"-0,07",91,"0,06",83,,75,15,263,"1,11","0,70",72,"2,70",76,"0,10",67,"0,02",78,"0,13",56,"-0,02",81,"0,07",82,"0,78","0,73",22,"5,48",72
CHARLES G617 BRILLANCE 3 WILLY,IA1849,2014,,P,IA,22741,,2,52,"-0,32","0,53",19,"3,76","0,57",56,"2,28","0,22",14,7,"-0,00",87,"0,00",84,"-0,02",90,"0,09",48,"-0,05",39,,69,2,32,"2,16","0,43",63,"5,92",60,"0,04",81,"0,02",81,"-0,03",92,"0,11",44,"-0,09",27,"0,28","0,40",57,"5,47",72
HW 90 GAJO DIADEMA 21 DE FIELD DAY,140994,2010,,V,PO,8349,,1,71,"0,23","0,64",50,"-2,62","0,62",95,"-0,57","0,25",76,44,"0,07",74,"-0,04",92,"0,04",78,"0,02",70,"0,03",73,,92,1,53,"5,56","0,47",29,"2,93",75,"0,13",58,"0,05",71,"0,09",68,"0,08",52,"0,02",66,"0,16","0,49",66,"5,45",72
BIGUÁ 6255 BISMARCK TE,174103,2013,,P,PO,18474,,2,74,"-1,02","0,47",4,"2,01","0,45",71,"0,11","0,18",57,7,"0,11",60,"0,10",59,"0,11",57,"-0,07",91,"0,02",70,,69,2,49,"0,79","0,33",75,"2,81",75,"0,04",80,"0,08",65,"0,07",74,"-0,08",91,"-0,01",55,"0,70","0,34",26,"5,33",73
CONSENSUS TE 2352 TELLECHEA,181085,2014,,P,PO,18551,,2,155,"0,28","0,73",53,"2,92","0,71",64,"-0,79","0,30",79,45,"0,18",38,"0,13",49,"0,18",35,"0,09",48,"0,02",69,,57,2,116,"-1,57","0,58",90,"1,35",81,"0,14",57,"0,04",75,"0,13",57,"0,05",62,"0,02",66,"0,39","0,59",48,"5,29",73
QUIRÍ F43,234942,2004,,P,PC,92,,1,78,"-0,19","0,67",24,"2,34","0,66",68,"1,11","0,26",35,33,"0,09",68,"0,21",27,"0,26",13,"0,00",75,"-0,00",59,,69,1,63,"1,96","0,54",64,"4,30",68,"0,07",75,"0,23",22,"0,24",24,"-0,05",87,"0,02",69,"-0,03","0,63",77,"5,18",73
TRES MARIAS 8311 TRAPICHE TE TRAPICHE,IA1152,2008,,V,IA,23805,K,15,132,"0,40","0,72",59,"0,24","0,70",85,"1,12","0,41",34,139,"0,11",61,"0,02",79,"0,14",48,"0,05",63,"0,08",87,,78,13,81,"2,42","0,57",60,"2,66",76,"0,14",55,"-0,02",87,"0,21",34,"0,06",58,"0,08",85,"-0,01","0,63",77,"5,16",73
HUACA CURU 7210 ZORZAL 5795TE CURU,IA1855,2013,,P,IA,21230,,14,213,"1,33","0,73",95,"2,81","0,74",65,"-4,31","0,33",99,43,"0,21",28,"0,19",31,"0,23",20,"0,01",74,"0,13",96,,54,10,142,"-0,08","0,61",81,"2,73",76,"0,11",64,"0,08",65,"0,16",49,"-0,03",83,"0,17",97,"-0,36","0,64",92,"5,16",73
SAV BEACON 0008,IA1295,2010,,P,IA,22588,M,3,21,"-0,62","0,46",10,"2,96","0,44",63,"-0,75","0,19",78,14,"0,02",83,"0,04",74,"-0,01",88,"0,08",53,"0,09",89,,72,3,16,"2,51","0,33",59,"5,47",63,"0,01",87,"0,08",65,"0,02",85,"0,07",55,"0,08",85,"0,33","0,37",53,"5,06",73
TRES MARIAS 9087 MULBERRY 8280 TE HALCON,IA1458,2011,,V,IA,16982,K,20,150,"0,66","0,71",74,"0,88","0,72",80,"-0,54","0,39",75,102,"0,07",73,"0,07",68,"0,13",49,"0,00",77,"-0,00",60,,78,18,111,"2,07","0,60",63,"2,95",74,"0,07",74,"0,08",64,"0,17",46,"0,00",75,"0,01",62,"0,56","0,65",35,"5,01",73
GAR PREDESTINED,IA750,1999,,P,IA,23805,M,22,325,"0,40","0,78",59,"2,68","0,79",66,"3,03","0,50",6,339,"0,08",70,"0,06",70,"0,00",86,"0,11",44,"-0,18",6,,68,20,245,"1,68","0,69",67,"4,36",67,"0,03",82,"0,03",76,"-0,10",98,"0,12",42,"-0,21",5,"0,17","0,70",65,"5,01",73
BJR PAY DAY 1528 PAY DAY,IA643,1998,,V,IA,23805,,10,465,"-0,65","0,60",9,"0,42","0,74",84,"-1,51","0,46",88,274,"0,09",68,"0,04",75,"-0,01",89,"0,09",49,"-0,02",51,,79,10,336,"2,43","0,63",60,"2,85",75,"0,08",72,"0,02",80,"0,01",86,"0,13",40,"-0,07",34,"0,35","0,66",52,"4,98",74
Performance Qualidade de carne Adaptação PARINGA IRON ORE E27,IA1409,2009,,V,IA,15614,,10,347,"-0,33","0,73",18,"-0,12","0,76",86,"1,72","0,24",23,68,"0,24",18,"0,07",67,"-0,01",88,"0,12",40,"-0,09",24,,70,10,187,"-1,61","0,57",90,"-1,73",90,"0,20",34,"0,01",82,"-0,08",97,"0,23",19,"-0,11",21,"0,49","0,67",42,"4,77",74
MAYA CAT 300 IMPÁVIDO ELEUTÉRIO LANA,159542,2012,,V,PO,16424,,5,33,"0,55","0,50",68,"3,97","0,48",53,"-2,61","0,11",96,1,"0,10",65,"-0,10",96,"0,01",85,"0,15",33,"0,05",81,,57,5,14,"-0,76","0,30",85,"3,20",73,"0,06",75,"-0,13",98,"-0,03",92,"0,12",42,"0,06",80,"0,37","0,37",51,"4,72",74
RANCHO GRANDE 5494 DOBLE ANCHO IA1 1997 P IAPC,23805,,,,,,,4,110,"0,75","0,70",78,"2,28","0,69",69,"-1,69","0,41",90,85,"0,08",70,"0,11",55,"0,10",61,"0,07",56,"-0,06",34,,70,4,92,"-0,19","0,58",82,"2,09",78,"0,03",82,"0,08",64,"0,12",59,"0,05",62,"-0,07",33,"1,07","0,59",10,"4,66",74
SAV REGISTRY 2831 REGISTRY,IA1563,2012,,P,IA,13096,,10,92,"0,68","0,64",75,"2,88","0,66",64,"-1,18","0,34",84,66,"0,12",56,"0,11",55,"0,12",56,"0,06",61,"-0,03",46,,61,9,67,"-0,69","0,54",85,"2,19",78,"0,11",65,"0,07",66,"0,08",72,"0,04",65,"-0,06",37,"0,29","0,58",56,"4,64",74
BJR MONU 4X-303,IA627,1995,,V,IA,27158,,9,171,"1,05","0,52",90,"4,11","0,70",52,"-2,37","0,37",95,149,"0,03",82,"0,03",78,"0,02",83,"0,12",39,"-0,02",50,,63,6,118,"-0,42","0,55",83,"3,69",71,"0,06",77,"0,02",79,"0,07",74,"0,14",36,"-0,04",44,"0,61","0,52",32,"4,53",74
SAV BISMARCK 5682,IA1188,2005,,P,IA,23805,,84,1421,"-0,67","0,89",9,"2,82","0,89",65,"1,00","0,70",37,1103,"0,14",51,"0,03",78,"0,11",57,"0,05",62,"0,05",78,,60,73,1077,"-1,37","0,83",89,"1,46",81,"0,08",71,"-0,00",84,"0,11",64,"-0,02",80,"0,06",79,"0,64","0,86",30,"4,52",75
