nome_touro,registro,ano_nasc,var_mocha,pelagem,categoria,criador_codigo,fornecedor_semen_cod,reb_desm,nf_desm,pn_dep,pn_acuracia,pn_percentil,gnd_direto_dep,gnd_direto_acuracia,gnd_direto_percentil,gnd_materno_dep,gnd_materno_acuracia,gnd_materno_percentil,netos,conformacao_desm_dep,conformacao_desm_percentil,precocidade_desm_dep,precocidade_desm_percentil,musculatura_desm_dep,musculatura_desm_percentil,tamanho_desm_dep,tamanho_desm_percentil,pelame_desm_dep,pelame_desm_percentil,indice_desmama,indice_desmama_percentil,reb_sobreano,nf_sobreano,gds_dep,gds_acuracia,gds_percentil,gns_dep,gns_percentil,conformacao_sobr_dep,conformacao_sobr_percentil,precocidade_sobr_dep,precocidade_sobr_percentil,musculatura_sobr_dep,musculatura_sobr_percentil,tamanho_sobr_dep,tamanho_sobr_percentil,pelame_sobr_dep,pelame_sobr_percentil,perimetro_escrotal_dep,perimetro_escrotal_acuracia,perimetro_escrotal_percentil,indice_final,indice_final_percentil
CURA 4925 CLASSIC HEADLINER TE MANÁ,IA953,2005,,P,IA,,,29,540,"0,68","0,82",82,"1,33","0,84",70,"-2,21","0,58",92,581,"0,07",63,"0,10",48,"0,15",35,"0,01",69,"0,12",95,"3,60",69,27,383,"-4,52","0,75",98,"-3,19",90,"-0,01",83,"0,03",69,"0,17",33,"-0,03",79,"0,19",98,"0,38","0,78",38,"-3,75",85
SÃO BIBIANO BRUJO 06849 TE,149212,2009,,V,PO,110,,1,92,"-0,42","0,67",15,"-4,82","0,66",98,"0,01","0,25",52,46,"0,13",42,"0,05",65,"0,10",52,"-0,04",83,"0,03",69,"-8,10",92,1,68,"-0,85","0,52",82,"-5,67",96,"0,13",45,"-0,00",78,"0,11",53,"-0,10",92,"0,03",69,"-0,16","0,57",82,"-3,75",85
RUBETA 4980 BOMBARDERO TE BOMBAZO,IA1331,2007,,P,IA,17375,,2,34,"-0,19","0,39",25,"-1,78","0,39",90,"1,36","0,24",26,83,"0,12",44,"-0,02",84,"0,04",71,"0,02",67,"0,06",80,"-1,61",82,2,34,"-3,09","0,34",95,"-4,86",94,"0,10",54,"0,00",76,"0,05",69,"0,01",67,"0,07",82,"-0,14","0,38",81,"-3,88",86
FREYS OPPORTUNITY 148A,IA1673,2013,,P,IA,16783,,3,37,"0,04","0,30",41,"-0,44","0,46",83,"-0,07","0,01",54,2,"0,04",75,"-0,03",85,"-0,06",92,"-0,06",87,"0,11",92,"-1,59",82,2,20,"-2,42","0,28",93,"-2,85",89,"0,04",72,"-0,05",89,"-0,05",90,"-0,04",81,"0,11",91,"-0,04","0,24",72,"-3,97",86
RED LAZY MC SPYDER 149A,IA1608,2013,,V,IA,16783,,2,21,"0,32","0,39",61,"-2,51","0,38",93,"-0,79","0,04",74,6,"-0,05",91,"0,03",70,"-0,04",88,"-0,02",77,"0,03",72,"-9,05",94,2,19,"0,77","0,27",68,"-1,74",85,"-0,08",93,"0,05",60,"-0,09",94,"-0,03",78,"0,05",75,"0,68","0,36",18,"-4,04",86
BIGUÁ 6255 BISMARCK TE,174103,2013,,P,PO,18474,,2,45,"-1,38","0,39",2,"-1,02","0,37",87,"0,80","0,16",37,5,"0,01",82,"0,04",67,"0,09",56,"-0,25",99,"0,08",86,"-3,84",86,2,28,"-1,76","0,26",89,"-2,77",88,"-0,05",90,"0,01",73,"0,06",67,"-0,28",99,"0,06",79,"0,67","0,24",19,"-4,08",86
CONNEALY UNITED 1116,IA1508,2011,,P,IA,278,,4,40,"0,55","0,47",74,"-0,71","0,52",85,"-2,12","0,10",91,11,"0,03",77,"0,23",17,"0,08",60,"-0,07",89,"0,07",86,"-2,45",84,4,26,"-0,98","0,35",83,"-1,69",85,"0,03",75,"0,19",23,"0,09",59,"-0,05",84,"0,08",84,"-0,56","0,39",96,"-4,24",86
TRES MARIAS 8565 CUMBIERO 7832 TE,IA1198,2009,,P,IA,,K,48,460,"0,63","0,80",79,"1,01","0,81",72,"0,46","0,48",43,371,"0,06",68,"0,01",76,"0,13",42,"-0,03",79,"0,08",87,"2,52",72,39,302,"-3,43","0,71",96,"-2,42",87,"-0,02",84,"-0,05",88,"0,09",59,"-0,09",91,"0,07",83,"-0,12","0,75",79,"-4,47",86
RIB TEI05 YESQUERO QUEBRACHO KARÚ,186817,2014,,V,PO,21184,K,19,219,"-0,27","0,71",21,"-2,16","0,74",92,"-2,12","0,22",91,6,"0,03",76,"0,00",78,"0,11",48,"-0,01",75,"0,06",82,"-5,65",89,17,153,"-0,85","0,60",82,"-3,01",89,"-0,01",82,"-0,01",78,"0,13",45,"-0,03",78,"0,06",78,"0,10","0,67",62,"-4,49",86
RODEIO DO RINCÃO 199 ADÃO HEART TE106,162089,2012,,P,PO,14672,,1,24,"0,89","0,18",89,"-2,91","0,45",94,,,,0,"0,04",73,"-0,02",83,"-0,04",88,"0,12",34,"-0,11",13,"-6,88",91,1,20,"-1,47","0,32",87,"-4,38",93,"0,07",64,"-0,03",84,"0,00",79,"0,13",33,"-0,12",15,"0,11","0,34",62,"-4,51",86
RINCON TE3083 DEL SARANDY,204937,2016,,P,PO,7287,,1,21,"0,54","0,45",74,"-3,36","0,44",96,,,,0,"0,08",59,,,,,,,"0,12",95,"-6,46",90,1,13,"-1,80","0,34",89,"-5,15",95,"0,02",78,"0,04",64,"0,08",62,"-0,21",98,"0,16",97,"0,46","0,32",33,"-4,59",86
ASD 623TE PAYADOR CARRASCO,120767,2007,,V,PO,73,,26,393,"0,36","0,79",64,"-1,56","0,80",89,"-2,91","0,44",97,170,"0,12",44,"0,04",68,"0,14",39,"-0,02",78,"0,06",82,"-1,12",81,19,255,"-1,43","0,68",87,"-2,99",89,"0,10",56,"0,03",68,"0,13",47,"0,02",66,"0,08",86,"-1,24","0,71",99,"-4,64",87
RED L83 MATADOR 43A MATADOR,IA1591,2013,,V,IA,16783,,2,34,"0,15","0,34",49,"1,48","0,47",68,"1,11","0,05",30,8,"-0,04",90,"0,11",45,"0,05",67,"-0,06",88,"0,02",63,"-0,05",79,2,29,"-1,84","0,33",89,"-0,36",81,"-0,07",92,"0,10",47,"0,05",69,"-0,07",87,"0,02",65,"-0,00","0,32",69,"-4,65",87
TRES MARIAS 8299 GLADIADOR TE,IA1153,2008,,P,IA,,,5,68,"1,20","0,50",95,"-1,65","0,54",90,"-2,54","0,19",94,13,"-0,07",93,"0,08",56,"-0,01",84,"0,04",60,"0,08",88,"-7,87",91,4,34,"1,00","0,38",66,"-0,66",82,"-0,07",91,"0,10",45,"-0,01",82,"0,02",65,"0,08",85,"-0,02","0,35",71,"-4,86",87
TRADIÇÃO AZUL 9132 REAL,131851,2008,,P,PO,13339,,2,21,,,,"0,50","0,45",77,"-0,76","0,09",73,4,"-0,02",86,"0,09",52,"0,00",81,"-0,01",77,"0,06",80,"-1,41",81,2,11,"-2,63","0,30",94,"-2,14",86,"-0,04",88,"0,09",50,"-0,00",81,"-0,07",87,"0,05",78,"0,30","0,42",44,"-4,87",87
PAINEIRAS ARPÃO GURI 4918,105921,2004,,P,PO,14028,,11,212,"-0,52","0,66",11,"-1,93","0,73",91,"-4,24","0,41",99,150,"0,06",69,"-0,04",86,"-0,00",81,"-0,05",86,"-0,01",53,"-4,07",87,9,125,"-1,96","0,58",90,"-3,88",92,"0,05",70,"-0,07",92,"-0,02",84,"-0,03",77,"-0,04",39,"-0,35","0,50",91,"-5,28",87
TRADIÇÃO AZUL 9016 CRÉDITO,131832,2008,,P,PO,13339,,2,24,,,,"-3,27","0,48",96,"1,66","0,17",20,17,"0,07",64,"-0,00",79,"0,08",60,"0,02",66,"0,08",89,"-6,60",90,2,12,"-2,49","0,35",93,"-5,76",96,"0,06",66,"-0,08",94,"0,02",76,"0,05",56,"0,10",90,"0,23","0,47",50,"-5,34",88
TRADIÇÃO 1828,345057,2011,,P,PC,3638,,1,88,"0,21","0,34",53,"-3,72","0,64",96,"1,66","0,25",20,32,"0,14",38,"0,15",35,"0,11",50,,,,,"-5,33",89,1,82,"-1,57","0,53",87,"-5,29",95,"0,09",60,"0,09",49,"0,10",55,,,,,"-0,64","0,59",97,"-5,39",88
CIA.AZUL TE2624 CUMBIERO ZORZAL AVATAR,181092,2014,,P,PO,8538,P,2,36,"0,69","0,55",82,"0,50","0,57",77,"-2,14","0,21",92,9,"-0,04",90,"0,02",74,"0,01",78,"-0,15",96,"0,11",93,"-2,21",83,2,26,"-0,85","0,44",82,"-0,35",81,"-0,10",95,"-0,06",91,"-0,02",83,"-0,19",97,"0,11",91,"-0,19","0,49",84,"-5,49",88
CONNEALY ARSENAL 2174 ARSENAL,IA1515,2012,,P,IA,10379,,2,24,"-0,47","0,34",13,"-0,63","0,37",84,"1,48","0,04",23,8,"-0,01",84,"-0,08",93,"-0,12",98,"0,16",23,"0,02",65,"-3,53",86,2,9,"-2,27","0,22",92,"-2,90",89,"-0,01",84,"-0,12",97,"-0,18",99,"0,19",19,"0,00",57,"0,08","0,20",63,"-5,52",88
LAS LILAS 1663 ROBUSTO CACIQUE TE VIGOROSO,IA1145,2006,,P,IA,,,2,28,"-0,77","0,31",7,"-0,31","0,42",82,"-0,10","0,03",55,5,"-0,10",96,"-0,02",83,"-0,03",88,"-0,03",81,"-0,02",45,"-5,93",89,2,25,"-0,03","0,30",75,"-0,34",81,"-0,10",95,"-0,05",88,"-0,01",82,"-0,05",84,"-0,03",42,"0,11","0,08",61,"-5,57",88
REPECHO TEI534 HAYMOUNT DA TÓLIO´S FARM,132529,2009,,P,PO,14838,,2,194,"-0,40","0,60",15,"3,88","0,59",45,"4,37","0,15",1,19,"0,03",76,"0,05",65,"0,03",73,"-0,12",95,"0,11",94,"7,80",55,2,147,"-6,52","0,45",99,"-2,64",88,"-0,03",87,"-0,06",91,"-0,07",92,"-0,13",95,"0,16",97,"0,07","0,38",63,"-5,58",88
BUFFALO CREEK BARNEY 3474 BARNEY,IA743,1994,,V,IA,,,15,110,"1,60","0,63",98,"2,25","0,68",62,"-0,52","0,36",70,162,"-0,10",96,"-0,01",80,"-0,11",97,"0,15",25,"-0,11",14,"-0,31",79,14,84,"-3,52","0,56",96,"-1,27",84,"-0,11",96,"-0,03",83,"-0,18",99,"0,11",36,"-0,11",16,"0,78","0,55",14,"-5,60",88
SOSSEGO 05PFIV,215637,2016,,P,PO,14764,,1,27,"-0,31","0,29",18,"-2,09","0,32",91,,,,0,"-0,06",93,"0,12",43,"0,02",76,"-0,22",99,"-0,06",29,"-8,62",93,1,17,"-0,89","0,25",82,"-2,98",89,"-0,11",95,"0,04",64,"-0,00",81,"-0,22",98,"-0,06",30,"0,94","0,30",8,"-5,66",88
SANTA CECÍLIA 3244,408633,2015,,P,PC,10,,1,24,"-0,90","0,48",5,"0,31","0,47",78,,,,0,"0,02",78,"0,02",72,"-0,01",83,"0,20",15,"0,03",68,"-0,42",79,1,15,"-3,71","0,34",96,"-3,40",91,"-0,04",88,"-0,01",78,"-0,08",94,"0,17",23,"0,02",63,"0,29","0,42",46,"-5,71",88
TRES MARIAS 8239 MALEVO TE,IA1200,2008,,V,IA,,,4,22,"0,04","0,44",41,"-1,40","0,44",89,"-1,50","0,14",84,16,"0,07",67,"-0,02",81,"0,14",37,"-0,10",93,"0,01",59,"-2,72",84,3,17,"-4,05","0,33",97,"-5,45",95,"0,07",63,"-0,05",88,"0,10",55,"-0,08",89,"-0,02",48,"0,04","0,32",66,"-5,78",88
LUCQ 254 PESIFICADO TE PESIFICADO,IA2071,2014,,P,IA,25935,,4,20,"0,81","0,40",87,"-3,10","0,38",95,,,,0,"0,06",69,"0,13",38,"0,09",58,"-0,12",95,"0,20",99,"-6,78",91,1,6,"-1,96","0,22",90,"-5,06",95,"0,04",73,"0,08",52,"0,05",69,"-0,15",95,"0,23",99,"0,02","0,17",68,"-5,83",89
TRES MARIAS 5893 FALUCHO TE,IA1122,1999,,P,IA,,K,12,179,"0,25","0,65",56,"0,92","0,70",74,"-4,75","0,36",99,105,"0,07",67,"0,05",65,"0,06",66,"0,03",63,"0,15",97,"2,39",72,11,138,"-3,89","0,55",97,"-2,98",89,"-0,00",82,"-0,04",85,"0,05",69,"-0,03",77,"0,14",96,"-0,52","0,60",95,"-5,96",89
LAS LILAS 2403 BOYD ON TARGUET MAX OBJETIVO,IA1677,2010,,P,IA,13096,,1,40,,,,"-1,19","0,29",88,"-0,95","0,04",76,8,"-0,02",86,"-0,07",92,"0,03",74,"-0,07",89,"0,04",72,"-5,09",88,1,19,"-2,11","0,15",91,"-3,30",90,"-0,04",87,"-0,08",93,"-0,02",83,"-0,08",89,"0,04",74,"0,27","0,15",47,"-5,97",89
SANTA SÉRGIA TOMY RUBIO TENIENTE,IA839,2000,,V,IA,,,56,1565,"-0,21","0,86",24,"-1,30","0,88",88,"3,02","0,68",5,996,"0,02",77,"0,09",50,"0,06",65,"-0,06",87,"-0,10",15,"-3,90",87,50,1067,"-3,29","0,82",95,"-4,59",93,"0,02",78,"0,09",50,"0,07",64,"-0,10",92,"-0,11",16,"0,13","0,84",60,"-6,22",89
BC LOOKOUT 7024,IA1038,2004,,P,IA,27153,,12,97,"0,36","0,57",63,"-3,49","0,65",96,"0,19","0,23",48,69,"0,02",79,"0,01",77,"0,07",63,"-0,20",98,"0,07",84,"-8,90",93,11,78,"-0,23","0,49",76,"-3,72",91,"-0,02",84,"0,03",69,"0,03",72,"-0,22",98,"0,07",82,"-0,17","0,53",83,"-6,26",89
CIA.AZUL TE3058 TRAPICHE C.0134,190093,2015,,V,PO,8538,,1,36,"0,25","0,54",56,"-0,06","0,54",81,,,,0,"-0,05",90,"0,29",9,"0,36",3,"-0,24",99,"-0,03",40,"-3,51",86,1,20,"-1,08","0,38",84,"-1,13",84,"-0,06",90,"0,22",17,"0,43",2,"-0,24",99,"-0,04",38,"-0,47","0,34",94,"-6,35",89
CIA.AZUL FIV TE1692 TRAPICHE PANCHO 444,161188,2012,,V,PO,8538,,1,48,"0,65","0,56",80,"-1,76","0,56",90,"-0,88","0,19",75,18,"-0,02",86,"-0,10",96,"-0,04",89,"-0,04",83,"0,08",86,"-6,50",90,1,28,"0,29","0,40",72,"-1,47",84,"-0,01",83,"-0,14",98,"-0,05",89,"-0,03",80,"0,10",89,"-0,90","0,32",99,"-6,35",89
CIA.AZUL TE3574 MAXI P.MIND,191937,2015,,P,PO,8538,,1,60,"0,56","0,61",75,"0,33","0,61",78,"-1,30","0,20",82,2,"-0,03",89,"0,05",66,"0,13",42,"-0,10",92,"0,12",95,"-2,25",83,1,21,"-2,40","0,43",93,"-2,07",86,"-0,11",95,"-0,02",82,"0,11",53,"-0,17",97,"0,10",90,"0,22","0,43",51,"-6,36",89
CIA.AZUL TE2626 MAXI NET WORTH,194287,2014,,P,PO,8538,,1,46,"0,62","0,57",79,"0,67","0,57",76,,,,0,"-0,07",93,"-0,01",81,"-0,04",88,"-0,09",91,"-0,00",54,"-2,74",84,1,22,"-0,73","0,41",81,"-0,06",80,"-0,09",94,"0,03",67,"0,01",78,"-0,11",93,"0,02",64,"-0,55","0,42",96,"-6,38",89
UMBU 1416 BRIGADIER TE,129663,2008,,V,PO,99,,4,349,"-0,03","0,80",36,"-0,69","0,79",85,"-4,22","0,50",99,276,"0,06",68,"0,06",62,"0,13",42,"0,10",41,"-0,00",53,"-1,27",81,3,261,"-4,94","0,68",99,"-5,64",96,"0,05",71,"0,03",68,"0,17",32,"0,08",46,"-0,01",52,"0,13","0,72",59,"-6,38",89
RED WAF CACHAFAZ 351U,IA1177,2008,,V,IA,,,3,91,"0,07","0,44",43,"-8,77","0,63",99,"-2,10","0,17",91,43,"0,13",43,"0,18",27,"0,10",53,"-0,06",88,"0,07",84,"-16,92",99,2,76,"0,71","0,48",69,"-8,06",99,"0,15",40,"0,15",31,"0,11",51,"-0,09",90,"0,04",72,"-0,37","0,33",92,"-6,44",89
LSF COMBINATION A301M,IA978,2002,,V,IA,,,11,162,"1,02","0,55",91,"0,74","0,68",75,"-0,47","0,32",69,128,"-0,18",99,"-0,26",99,"-0,24",99,"0,11",37,"-0,05",33,"-6,39",90,10,161,"1,60","0,57",60,"2,34",69,"-0,16",98,"-0,23",99,"-0,26",99,"0,08",44,"-0,07",27,"-0,41","0,54",93,"-6,44",90
TRIPLE J DESIGN OF FOXCROSS,IA891,2002,,P,IA,,,8,85,"-0,66","0,56",9,"-2,12","0,64",92,"1,29","0,29",27,86,"0,01",81,"0,13",40,"-0,04",88,"-0,06",88,"-0,01",52,"-6,16",90,7,69,"-2,34","0,51",92,"-4,46",93,"-0,01",82,"0,03",69,"-0,08",94,"-0,09",90,"-0,01",51,"0,18","0,53",55,"-6,46",90
LA TRINDAD CAPITAN S PRECISION 1025 2T/E CAPITAN,IA1058,2005,,V,IA,,,20,529,"-0,41","0,74",15,"-2,19","0,81",92,"2,09","0,53",13,393,"-0,10",95,"-0,14",98,"-0,11",97,"0,04",59,"-0,03",39,"-9,90",94,17,396,"1,46","0,70",61,"-0,72",82,"-0,08",93,"-0,13",98,"-0,07",92,"0,03",62,"0,01",57,"-0,43","0,73",93,"-6,67",90
EL ABRA JEWLIAN 4372,IA927,1998,,P,IA,,,2,146,"-1,74","0,62",2,"2,97","0,67",54,"0,10","0,25",50,91,"0,02",78,"0,05",64,"-0,02",84,"-0,03",80,"0,12",95,"5,41",63,1,116,"-6,54","0,53",99,"-3,57",91,"-0,07",92,"-0,05",88,"-0,17",99,"-0,13",95,"0,12",92,"0,34","0,38",41,"-6,72",90
BASCO NET WORTH 506TE,176335,2012,,P,PO,4074,,1,33,"0,77","0,52",86,"-2,80","0,53",94,"0,16","0,20",49,6,"0,00",83,"-0,01",81,"0,13",43,"0,03",63,"-0,01",51,"-7,94",92,1,18,"-1,49","0,38",87,"-4,29",93,"-0,01",84,"-0,01",80,"0,12",50,"0,03",59,"-0,00",53,"-0,00","0,37",69,"-6,88",90
SANTA JOANA FULLBACK 24TE,164313,2011,,P,PO,15398,,3,83,"1,52","0,61",98,"3,58","0,61",48,"0,02","0,26",52,48,"0,02",79,"0,30",8,"0,20",20,"-0,00",73,"-0,06",30,"6,65",59,3,69,"-5,47","0,48",99,"-1,90",86,"-0,14",97,"0,10",45,"0,11",52,"-0,08",89,"-0,03",44,"-0,01","0,52",70,"-6,92",90
BEST 1875 HORNERO TE CHOLO,IA1332,2007,,P,IA,17375,,1,46,,,,"-2,11","0,57",92,"-2,79","0,23",96,38,"0,20",20,"0,07",59,"0,16",29,,,,,"0,38",78,1,42,"-5,54","0,47",99,"-7,65",98,"0,15",41,"0,02",72,"0,12",51,,,,,"-0,84","0,47",99,"-6,93",90
THUNDER DO CARUMBÉ 1660,136682,2009,,P,PO,269,,2,81,"-0,01","0,56",37,"5,59","0,62",30,"-0,27","0,22",65,47,"-0,09",95,"0,12",42,"0,02",76,"0,11",35,"-0,02",44,"7,62",55,2,54,"-4,38","0,45",98,"1,21",74,"-0,14",97,"0,05",61,"-0,00",80,"0,09",42,"-0,05",36,"-0,63","0,41",97,"-6,96",90
COLEMAN REGIS 904,IA1215,2009,,P,IA,,M,4,70,"-1,49","0,61",2,"-3,48","0,60",96,"5,13","0,27",1,68,"-0,06",93,"-0,06",91,"-0,02",86,"-0,04",84,"-0,02",46,"-11,68",96,3,56,"1,01","0,48",65,"-2,47",87,"-0,11",96,"-0,01",78,"-0,09",94,"-0,09",91,"-0,03",41,"0,14","0,56",58,"-7,01",90
UMBU TE1784 HORNERO,165406,2010,,P,PO,99,,1,54,"-0,97","0,61",4,"0,08","0,60",80,"-2,97","0,23",97,22,"-0,04",89,"-0,03",84,"0,04",70,"0,02",66,"0,06",80,"-2,84",85,1,43,"-2,59","0,46",94,"-2,51",88,"-0,09",94,"-0,08",93,"0,02",75,"-0,01",73,"0,08",85,"0,07","0,49",64,"-7,04",90
PAINEIRAS STRYKER ROCK GARRINCHA 4948,106917,2004,,P,PO,14028,,4,84,"0,81","0,50",87,"-3,72","0,63",96,"1,57","0,35",22,78,"-0,00",83,"-0,04",86,"0,04",71,"0,04",57,"0,02",64,"-10,07",94,4,32,"-1,61","0,47",88,"-5,33",95,"-0,00",81,"-0,01",79,"0,07",63,"0,04",58,"0,03",71,"0,29","0,39",45,"-7,06",91
ALBARDÃO 131 BRIGADIER DYNAMO LCC,308778,2009,,V,PC,436,,1,43,"0,31","0,47",61,"-2,25","0,46",92,"-2,33","0,23",93,30,"0,03",77,"-0,01",80,"0,02",75,"0,04",60,"-0,05",33,"-5,90",89,1,12,"-2,99","0,32",95,"-5,24",95,"0,02",77,"0,00",75,"0,03",73,"0,04",58,"-0,04",37,"-0,15","0,30",82,"-7,54",91
GELADO DA RIO DA PAZ,102914,2004,,P,PO,13436,,2,135,"0,15","0,66",48,"-2,19","0,69",92,"0,13","0,34",50,131,"-0,05",91,"0,11",45,"0,17",26,"-0,23",99,"0,07",85,"-8,41",93,2,105,"0,35","0,57",72,"-1,83",86,"-0,03",87,"0,10",46,"0,18",31,"-0,21",98,"0,08",84,"-0,91","0,65",99,"-7,78",91
LAS LILAS 2445 MEJICANO SENSATION CHAMACO,IA1675,2010,,V,IA,13096,,4,46,"0,43","0,09",67,"0,94","0,47",73,"0,59","0,04",41,6,"-0,03",88,"-0,11",96,"-0,04",89,"0,17",21,"0,17",98,"-0,90",80,4,23,"-4,74","0,27",98,"-3,79",91,"-0,06",91,"-0,15",99,"-0,09",94,"0,14",29,"0,19",98,"0,22","0,29",51,"-7,83",92
ENFATICO TEI123 DA 3 MARIAS TEI - FREE S,170732,2013,,P,PO,16965,,2,23,"0,32","0,36",61,"-3,40","0,35",96,"1,05","0,07",32,6,"-0,11",96,"-0,04",88,"-0,07",94,"-0,27",99,"-0,12",11,"-12,88",97,1,14,"-0,72","0,21",80,"-4,13",92,"-0,10",95,"-0,05",89,"-0,07",92,"-0,27",99,"-0,12",15,"0,79","0,28",14,"-7,99",92
ISA TEI3170 CANDELERO DA ENCARNAÇÃO,195349,2013,,P,PO,15061,,2,28,"-0,37","0,34",16,"-1,75","0,48",90,"-2,41","0,20",93,3,"0,02",78,"-0,05",90,"0,06",65,"0,03",64,"0,12",94,"-5,02",88,2,19,"-3,83","0,37",97,"-5,58",96,"-0,04",88,"-0,09",94,"0,01",78,"-0,02",76,"0,14",95,"0,21","0,39",52,"-8,18",92
TRES MARIAS A348 DON EMILIO DON EMILIO,IA1930,2015,,P,IA,19966,K,17,88,"0,52","0,60",73,"-3,72","0,61",96,,,,0,"-0,06",92,"-0,02",82,"-0,01",83,"-0,12",95,"0,22",99,"-12,15",96,11,43,"-1,12","0,44",84,"-4,84",94,"-0,07",92,"-0,02",82,"-0,01",83,"-0,14",95,"0,18",98,"0,49","0,50",30,"-8,33",92
NORTHLINE FAT TONY 605U,IA1181,2008,,V,IA,,,7,149,"-0,28","0,59",19,"-2,30","0,69",93,"0,43","0,25",44,78,"-0,18",99,"-0,07",92,"-0,12",98,"-0,01",76,"0,00",57,"-12,95",97,7,99,"1,50","0,54",60,"-0,80",82,"-0,17",99,"-0,02",82,"-0,11",96,"-0,00",72,"0,01",59,"0,08","0,46",63,"-8,46",92
RUBETA 5897 SUPREMO SUPREMO,IA1932,2010,,V,IA,18480,K,8,48,"0,52","0,50",73,"-4,24","0,54",97,,,,0,"0,08",60,"0,17",28,"0,13",41,"-0,07",90,"0,10",91,"-8,43",93,6,26,"-3,70","0,37",96,"-7,94",99,"0,06",66,"0,16",30,"0,14",45,"-0,12",93,"0,08",85,"-0,07","0,45",75,"-8,53",92
LAZY MC CC DETOUR 2W DETOUR,IA1365,2009,,V,IA,16783,,3,37,"0,08","0,47",44,"-4,26","0,50",98,"-1,19","0,11",80,26,"-0,01",84,"0,06",62,"0,06",65,"0,03",62,"0,12",94,"-11,39",96,2,30,"-2,15","0,35",91,"-6,42",97,"-0,01",83,"0,06",57,"0,06",67,"0,01",67,"0,14",95,"0,20","0,33",53,"-8,80",93
TRÊS MARIAS 9265 CANDE 8328 TE CORONEL,IA1415,2011,,P,IA,16982,,21,263,"0,39","0,73",66,"0,63","0,75",76,"-5,85","0,34",99,65,"-0,01",84,"-0,07",92,"-0,03",87,"0,04",61,"0,30",99,"-0,73",80,19,167,"-4,47","0,61",98,"-3,84",92,"-0,09",94,"-0,21",99,"-0,11",96,"0,02",66,"0,35",99,"-0,17","0,68",83,"-8,87",93
74-51 CHANGING TIME 060,IA1470,2010,,P,IA,18583,,5,73,"0,45","0,56",69,"1,72","0,55",66,"1,08","0,06",31,7,"-0,02",86,"-0,17",99,"-0,18",99,"0,32",3,"0,35",99,"1,39",75,4,57,"-4,38","0,41",98,"-2,66",88,"-0,08",93,"-0,20",99,"-0,24",99,"0,33",4,"0,38",99,"-0,65","0,55",98,"-8,89",93
MAYA FIV431 KEVIN CANDELERO FOREMAN,181864,2014,,P,PO,15958,K,1,29,"0,57","0,47",75,"-3,98","0,45",97,,,,0,"-0,02",86,"-0,02",84,"0,03",73,"0,01",70,"0,09",90,"-11,27",96,1,10,"-2,02","0,29",91,"-6,00",96,"-0,03",87,"0,01",73,"0,04",72,"0,03",60,"0,09",86,"0,12","0,24",60,"-9,24",93
DON FLORENCIO 627 GUARANÖ 466 TE GUARANI,IA1931,2013,,V,IA,12657,,8,45,"0,49","0,56",72,"-4,22","0,55",97,"-3,88","0,15",99,1,"0,07",67,"0,11",45,"0,06",65,"-0,13",96,"-0,02",44,"-8,93",93,6,28,"-2,41","0,41",93,"-6,63",97,"0,06",68,"0,13",38,"0,09",57,"-0,16",96,"-0,01",51,"-0,84","0,44",99,"-9,40",93
CATANDUVA HIBERNAL STRYKER 4140 TE 37,79149,1999,,V,PO,16417,,2,175,"0,28","0,74",58,"-1,04","0,72",87,"-1,27","0,41",81,172,"0,00",83,"-0,04",87,"0,07",63,"-0,03",80,"0,07",86,"-4,09",87,2,129,"-4,46","0,61",98,"-5,50",95,"-0,03",86,"-0,07",92,"0,04",70,"-0,03",78,"0,08",85,"-0,18","0,66",83,"-9,47",93
RECONQUISTA 273 DISCUTIDO COPPER ROB,77239,1999,,V,PO,155,,24,873,"0,12","0,72",47,"-4,39","0,80",98,"-0,45","0,54",69,336,"0,00",82,"-0,02",82,"0,02",77,"-0,06",87,"0,13",96,"-11,42",96,22,605,"-1,63","0,69",88,"-6,02",96,"-0,02",85,"-0,05",88,"-0,03",86,"-0,06",86,"0,19",98,"-0,30","0,68",89,"-9,65",94
NICHOLS GOOD AS GOLD Z103,IA1812,2012,,P,IA,19892,,1,70,"0,81","0,45",87,"-3,43","0,44",96,,,,0,"-0,06",92,"-0,13",98,"-0,00",82,"-0,13",95,,,"-11,45",96,1,68,"-1,22","0,33",85,"-4,65",94,"-0,06",91,"-0,09",95,"-0,02",84,"-0,18",97,,,"-0,19","0,39",84,"-9,75",94
SOLDERA 7122 VISTOSO,207967,2017,,P,PO,15061,,1,35,"-2,32","0,49",1,"-3,14","0,51",95,,,,0,"-0,10",96,"0,01",77,"-0,01",83,"-0,23",99,"0,02",67,"-12,24",97,1,16,"-1,22","0,36",84,"-4,36",93,"-0,12",96,"0,01",73,"0,02",74,"-0,29",99,"0,04",74,"0,37","0,44",39,"-9,81",94
PREMIER VALEDICTORIAN,IA255,1985,,P,IA,,,4,28,"0,44","0,09",68,"-0,50","0,45",84,"-0,10","0,08",54,11,"-0,08",94,"-0,14",98,"-0,11",97,"-0,03",80,"0,01",60,"-5,46",89,3,20,"-2,21","0,31",92,"-2,71",88,"-0,10",94,"-0,16",99,"-0,15",98,"-0,02",77,"0,02",63,"-0,66","0,15",98,"-9,98",94
